row_id,survived,pclass,sex,age,sibsp,parch,fare,embarked,class,who,adult_male,deck,embark_town,alive,alone,age_imputed,age_clean,embarked_imputed,embarked_clean,embark_town_clean,deck_known,deck_clean,who_clean,adult_male_clean,family_size,family_group,age_group,fare_log1p,fare_log1p_f4,age_z,fare_log1p_z,is_minor,sex_pclass,family_size_sq,has_family
299,1,1,male,,0,0,30.5,S,First,man,True,C,Southampton,yes,True,True,40.0,False,S,Southampton,True,C,man,True,1,Solo,Adulto (35-59),3.449987545831587,3.449987545831587,0.8188021213717492,0.5036031274312863,0,male_pclass_1,1.0,0
300,1,1,female,50.0,0,1,247.5208,C,First,woman,False,B,Cherbourg,yes,False,False,50.0,False,C,Cherbourg,True,B,woman,False,2,Pequeña (2-4),Adulto (35-59),5.515526544247129,5.515526544247129,1.5708539459498816,2.6363132839087293,0,female_pclass_1,4.0,1
301,1,3,female,,0,0,7.75,Q,Third,woman,False,,Queenstown,yes,True,True,21.5,False,Q,Queenstown,False,Unknown,woman,False,1,Solo,Joven (16-34),2.169053700369523,2.169053700369523,-0.5724937540977957,-0.8189865811572417,0,female_pclass_3,1.0,0
302,1,3,male,,2,0,23.25,Q,Third,man,True,,Queenstown,yes,False,True,25.0,False,Q,Queenstown,False,Unknown,man,True,3,Pequeña (2-4),Joven (16-34),3.188416617383492,3.188416617383492,-0.3092756154954493,0.23352593393921814,0,male_pclass_3,9.0,1
303,0,3,male,19.0,0,0,0.0,S,Third,man,True,,Southampton,no,True,False,19.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),0.0,0.0,-0.7605067102423287,-3.0585777291682943,0,male_pclass_3,1.0,0
304,1,2,female,,0,0,12.35,Q,Second,woman,False,E,Queenstown,yes,True,True,28.0,False,Q,Queenstown,True,E,woman,False,1,Solo,Joven (16-34),2.5915163848462583,2.5915163848462583,-0.0836600681220096,-0.38278544498532674,0,female_pclass_2,1.0,0
305,0,3,male,,0,0,8.05,S,Third,man,True,,Southampton,no,True,True,25.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.2027647577118348,2.2027647577118348,-0.3092756154954493,-0.7841792430073969,0,male_pclass_3,1.0,0
306,1,1,male,0.92,1,2,151.55,S,First,child,False,C,Southampton,yes,False,False,0.92,False,S,Southampton,True,C,child,False,4,Pequeña (2-4),Niño (<16),5.027492411162679,5.027492411162679,-2.120216409079592,2.1324083210223894,1,male_pclass_1,16.0,1
307,1,1,female,,0,0,110.8833,C,First,woman,False,,Cherbourg,yes,True,True,35.0,False,C,Cherbourg,False,Unknown,woman,False,1,Solo,Adulto (35-59),4.717456363787216,4.717456363787216,0.44277620908268306,1.8122899269281674,0,female_pclass_1,1.0,0
308,1,1,female,17.0,1,0,108.9,C,First,woman,False,C,Cherbourg,yes,False,False,17.0,False,C,Cherbourg,True,C,woman,False,2,Pequeña (2-4),Joven (16-34),4.699570861409576,4.699570861409576,-0.9109170751579552,1.7938227894866792,0,female_pclass_1,4.0,1
309,0,2,male,30.0,1,0,24.0,C,Second,man,True,,Cherbourg,no,False,False,30.0,False,C,Cherbourg,False,Unknown,man,True,2,Pequeña (2-4),Joven (16-34),3.218875824868201,3.2188758248682006,0.06675029679361687,0.2649756723419897,0,male_pclass_2,4.0,1
310,1,1,female,30.0,0,0,56.9292,C,First,woman,False,E,Cherbourg,yes,True,False,30.0,False,C,Cherbourg,True,E,woman,False,1,Solo,Joven (16-34),4.0592215752427645,4.0592215752427645,0.06675029679361687,1.1326493972880127,0,female_pclass_1,1.0,0
311,1,1,female,24.0,0,0,83.1583,C,First,woman,False,C,Cherbourg,yes,True,False,24.0,False,C,Cherbourg,True,C,woman,False,1,Solo,Joven (16-34),4.432699549165613,4.432699549165613,-0.38448079795326257,1.518272844154366,0,female_pclass_1,1.0,0
312,1,1,female,18.0,2,2,262.375,C,First,woman,False,B,Cherbourg,yes,False,False,18.0,False,C,Cherbourg,True,B,woman,False,5,Grande (5+),Joven (16-34),5.5735788721243535,5.5735788721243535,-0.8357118927001419,2.6962534687059607,0,female_pclass_1,25.0,1
313,0,2,female,26.0,1,1,26.0,S,Second,woman,False,,Southampton,no,False,False,26.0,False,S,Southampton,False,Unknown,woman,False,3,Pequeña (2-4),Joven (16-34),3.295836866004329,3.295836866004329,-0.23407043303763608,0.34443948019553633,0,female_pclass_2,9.0,1
314,0,3,male,28.0,0,0,7.8958,S,Third,man,True,,Southampton,no,True,False,28.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.1855792552411137,2.1855792552411137,-0.0836600681220096,-0.801923616602662,0,male_pclass_3,1.0,0
315,0,2,male,43.0,1,1,26.25,S,Second,man,True,,Southampton,no,False,False,43.0,False,S,Southampton,False,Unknown,man,True,3,Pequeña (2-4),Adulto (35-59),3.305053521109253,3.305053521109253,1.044417668745189,0.35395586016517105,0,male_pclass_2,9.0,1
316,1,3,female,26.0,0,0,7.8542,S,Third,woman,False,,Southampton,yes,True,False,26.0,False,S,Southampton,False,Unknown,woman,False,1,Solo,Joven (16-34),2.180891922715322,2.180891922715322,-0.23407043303763608,-0.8067633807960332,0,female_pclass_3,1.0,0
317,1,2,female,24.0,1,0,26.0,S,Second,woman,False,,Southampton,yes,False,False,24.0,False,S,Southampton,False,Unknown,woman,False,2,Pequeña (2-4),Joven (16-34),3.295836866004329,3.295836866004329,-0.38448079795326257,0.34443948019553633,0,female_pclass_2,4.0,1
318,0,2,male,54.0,0,0,14.0,S,Second,man,True,,Southampton,no,True,False,54.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Adulto (35-59),2.70805020110221,2.70805020110221,1.8716746757811344,-0.26246195862520866,0,male_pclass_2,1.0,0
319,1,1,female,31.0,0,2,164.8667,S,First,woman,False,C,Southampton,yes,False,False,31.0,False,S,Southampton,True,C,woman,False,3,Pequeña (2-4),Joven (16-34),5.11118445372147,5.11118445372147,0.1419554792514301,2.2188220219103396,0,female_pclass_1,9.0,1
320,1,1,female,40.0,1,1,134.5,C,First,woman,False,E,Cherbourg,yes,False,False,40.0,False,C,Cherbourg,True,E,woman,False,3,Pequeña (2-4),Adulto (35-59),4.908971640319756,4.908971640319756,0.8188021213717492,2.0100332644758243,0,female_pclass_1,9.0,1
321,0,3,male,22.0,0,0,7.25,S,Third,man,True,,Southampton,no,True,False,22.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.110213200346589,2.1102132003465894,-0.534891162868889,-0.879740569393428,0,male_pclass_3,1.0,0
322,0,3,male,27.0,0,0,7.8958,S,Third,man,True,,Southampton,no,True,False,27.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.1855792552411137,2.1855792552411137,-0.15886525057982284,-0.801923616602662,0,male_pclass_3,1.0,0
323,1,2,female,30.0,0,0,12.35,Q,Second,woman,False,,Queenstown,yes,True,False,30.0,False,Q,Queenstown,False,Unknown,woman,False,1,Solo,Joven (16-34),2.5915163848462583,2.5915163848462583,0.06675029679361687,-0.38278544498532674,0,female_pclass_2,1.0,0
324,1,2,female,22.0,1,1,29.0,S,Second,woman,False,,Southampton,yes,False,False,22.0,False,S,Southampton,False,Unknown,woman,False,3,Pequeña (2-4),Joven (16-34),3.4011973816621555,3.4011973816621555,-0.534891162868889,0.4532263111425749,0,female_pclass_2,9.0,1
325,0,3,male,,8,2,69.55,S,Third,man,True,,Southampton,no,False,True,25.0,False,S,Southampton,False,Unknown,man,True,11,Grande (5+),Joven (16-34),4.256321678298823,4.256321678298823,-0.3092756154954493,1.336159179457635,0,male_pclass_3,121.0,1
326,1,1,female,36.0,0,0,135.6333,C,First,woman,False,C,Cherbourg,yes,True,False,36.0,False,C,Cherbourg,True,C,woman,False,1,Solo,Adulto (35-59),4.91730069488021,4.91730069488021,0.5179813915404963,2.018633179204407,0,female_pclass_1,1.0,0
327,0,3,male,61.0,0,0,6.2375,S,Third,man,True,,Southampton,no,True,False,61.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Mayor (60+),1.9792758428991133,1.9792758428991135,2.398110952985827,-1.014935998918003,0,male_pclass_3,1.0,0
328,1,2,female,36.0,0,0,13.0,S,Second,woman,False,D,Southampton,yes,True,False,36.0,False,S,Southampton,True,D,woman,False,1,Solo,Adulto (35-59),2.6390573296152584,2.6390573296152584,0.5179813915404963,-0.33369847260903374,0,female_pclass_2,1.0,0
329,1,3,female,31.0,1,1,20.525,S,Third,woman,False,,Southampton,yes,False,False,31.0,False,S,Southampton,False,Unknown,woman,False,3,Pequeña (2-4),Joven (16-34),3.0692150503137943,3.0692150503137943,0.1419554792514301,0.11044794172866997,0,female_pclass_3,9.0,1
330,1,1,female,16.0,0,1,57.9792,C,First,woman,False,B,Cherbourg,yes,False,False,16.0,False,C,Cherbourg,True,B,woman,False,2,Pequeña (2-4),Joven (16-34),4.077184839375167,4.077184839375167,-0.9861222576157684,1.151196825290122,0,female_pclass_1,4.0,1
331,1,3,female,,2,0,23.25,Q,Third,woman,False,,Queenstown,yes,False,True,21.5,False,Q,Queenstown,False,Unknown,woman,False,3,Pequeña (2-4),Joven (16-34),3.188416617383492,3.188416617383492,-0.5724937540977957,0.23352593393921814,0,female_pclass_3,9.0,1
332,0,1,male,45.5,0,0,28.5,S,First,man,True,C,Southampton,no,True,False,45.5,False,S,Southampton,True,C,man,True,1,Solo,Adulto (35-59),3.3843902633457743,3.3843902633457743,1.232430624889722,0.4358726267231762,0,male_pclass_1,1.0,0
333,0,1,male,38.0,0,1,153.4625,S,First,man,True,C,Southampton,no,False,False,38.0,False,S,Southampton,True,C,man,True,2,Pequeña (2-4),Adulto (35-59),5.039951348430309,5.039951348430309,0.6683917564561227,2.1452724219035506,0,male_pclass_1,4.0,1
334,0,3,male,16.0,2,0,18.0,S,Third,man,True,,Southampton,no,False,False,16.0,False,S,Southampton,False,Unknown,man,True,3,Pequeña (2-4),Joven (16-34),2.9444389791664403,2.9444389791664403,-0.9861222576157684,-0.018385836972892044,0,male_pclass_3,9.0,1
335,1,1,female,,1,0,133.65,S,First,woman,False,,Southampton,yes,False,True,35.0,False,S,Southampton,False,Unknown,woman,False,2,Pequeña (2-4),Adulto (35-59),4.902678819257608,4.902678819257608,0.44277620908268306,2.0035358013911613,0,female_pclass_1,4.0,1
336,0,3,male,,0,0,7.8958,S,Third,man,True,,Southampton,no,True,True,25.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.1855792552411137,2.1855792552411137,-0.3092756154954493,-0.801923616602662,0,male_pclass_3,1.0,0
337,0,1,male,29.0,1,0,66.6,S,First,man,True,C,Southampton,no,False,False,29.0,False,S,Southampton,True,C,man,True,2,Pequeña (2-4),Joven (16-34),4.213607983048918,4.213607983048918,-0.00845488566419637,1.292056438357112,0,male_pclass_1,4.0,1
338,1,1,female,41.0,0,0,134.5,C,First,woman,False,E,Cherbourg,yes,True,False,41.0,False,C,Cherbourg,True,E,woman,False,1,Solo,Adulto (35-59),4.908971640319756,4.908971640319756,0.8940073038295624,2.0100332644758243,0,female_pclass_1,1.0,0
339,1,3,male,45.0,0,0,8.05,S,Third,man,True,,Southampton,yes,True,False,45.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Adulto (35-59),2.2027647577118348,2.2027647577118348,1.1948280336608155,-0.7841792430073969,0,male_pclass_3,1.0,0
340,0,1,male,45.0,0,0,35.5,S,First,man,True,,Southampton,no,True,False,45.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Adulto (35-59),3.597312260588446,3.597312260588446,1.1948280336608155,0.6557188297748955,0,male_pclass_1,1.0,0
341,1,2,male,2.0,1,1,26.0,S,Second,child,False,F,Southampton,yes,False,False,2.0,False,S,Southampton,True,F,child,False,3,Pequeña (2-4),Niño (<16),3.295836866004329,3.295836866004329,-2.0389948120251535,0.34443948019553633,1,male_pclass_2,9.0,1
342,1,1,female,24.0,3,2,263.0,S,First,woman,False,C,Southampton,yes,False,False,24.0,False,S,Southampton,True,C,woman,False,6,Grande (5+),Joven (16-34),5.575949103146316,5.575949103146316,-0.38448079795326257,2.698700779445489,0,female_pclass_1,36.0,1
343,0,2,male,28.0,0,0,13.0,S,Second,man,True,,Southampton,no,True,False,28.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.6390573296152584,2.6390573296152584,-0.0836600681220096,-0.33369847260903374,0,male_pclass_2,1.0,0
344,0,2,male,25.0,0,0,13.0,S,Second,man,True,,Southampton,no,True,False,25.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.6390573296152584,2.6390573296152584,-0.3092756154954493,-0.33369847260903374,0,male_pclass_2,1.0,0
345,0,2,male,36.0,0,0,13.0,S,Second,man,True,,Southampton,no,True,False,36.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Adulto (35-59),2.6390573296152584,2.6390573296152584,0.5179813915404963,-0.33369847260903374,0,male_pclass_2,1.0,0
346,1,2,female,24.0,0,0,13.0,S,Second,woman,False,F,Southampton,yes,True,False,24.0,False,S,Southampton,True,F,woman,False,1,Solo,Joven (16-34),2.6390573296152584,2.6390573296152584,-0.38448079795326257,-0.33369847260903374,0,female_pclass_2,1.0,0
347,1,2,female,40.0,0,0,13.0,S,Second,woman,False,,Southampton,yes,True,False,40.0,False,S,Southampton,False,Unknown,woman,False,1,Solo,Adulto (35-59),2.6390573296152584,2.6390573296152584,0.8188021213717492,-0.33369847260903374,0,female_pclass_2,1.0,0
348,1,3,female,,1,0,16.1,S,Third,woman,False,,Southampton,yes,False,True,21.5,False,S,Southampton,False,Unknown,woman,False,2,Pequeña (2-4),Joven (16-34),2.8390784635086144,2.8390784635086144,-0.5724937540977957,-0.12717266791993015,0,female_pclass_3,4.0,1
349,1,3,male,3.0,1,1,15.9,S,Third,child,False,,Southampton,yes,False,False,3.0,False,S,Southampton,False,Unknown,child,False,3,Pequeña (2-4),Niño (<16),2.827313621929028,2.8273136219290276,-1.9637896295673405,-0.13932010117845492,1,male_pclass_3,9.0,1
350,0,3,male,42.0,0,0,8.6625,S,Third,man,True,,Southampton,no,True,False,42.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Adulto (35-59),2.2682524139135403,2.2682524139135403,0.9692124862873757,-0.7165619336211219,0,male_pclass_3,1.0,0
351,0,3,male,23.0,0,0,9.225,S,Third,man,True,,Southampton,no,True,False,23.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.324835701928865,2.3248357019288655,-0.4596859804110758,-0.6581385617410742,0,male_pclass_3,1.0,0
352,0,1,male,,0,0,35.0,S,First,man,True,C,Southampton,no,True,True,40.0,False,S,Southampton,True,C,man,True,1,Solo,Adulto (35-59),3.58351893845611,3.58351893845611,0.8188021213717492,0.6414769499431596,0,male_pclass_1,1.0,0
353,0,3,male,15.0,1,1,7.2292,C,Third,child,False,,Cherbourg,no,False,False,15.0,False,C,Cherbourg,False,Unknown,child,False,3,Pequeña (2-4),Niño (<16),2.1076888046179385,2.1076888046179385,-1.0613274400735817,-0.8823470582632058,1,male_pclass_3,9.0,1
354,0,3,male,25.0,1,0,17.8,S,Third,man,True,,Southampton,no,False,False,25.0,False,S,Southampton,False,Unknown,man,True,2,Pequeña (2-4),Joven (16-34),2.933856869835904,2.9338568698359038,-0.3092756154954493,-0.02931207562706515,0,male_pclass_3,4.0,1
355,0,3,male,,0,0,7.225,C,Third,man,True,,Cherbourg,no,True,True,25.0,False,C,Cherbourg,False,Unknown,man,True,1,Solo,Joven (16-34),2.107178296651436,2.1071782966514356,-0.3092756154954493,-0.8828741679067219,0,male_pclass_3,1.0,0
356,0,3,male,28.0,0,0,9.5,S,Third,man,True,,Southampton,no,True,False,28.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.3513752571634776,2.3513752571634776,-0.0836600681220096,-0.630735942356657,0,male_pclass_3,1.0,0
357,1,1,female,22.0,0,1,55.0,S,First,woman,False,E,Southampton,yes,False,False,22.0,False,S,Southampton,True,E,woman,False,2,Pequeña (2-4),Joven (16-34),4.02535169073515,4.02535169073515,-0.534891162868889,1.0976780669265338,0,female_pclass_1,4.0,1
358,0,2,female,38.0,0,0,13.0,S,Second,woman,False,,Southampton,no,True,False,38.0,False,S,Southampton,False,Unknown,woman,False,1,Solo,Adulto (35-59),2.6390573296152584,2.6390573296152584,0.6683917564561227,-0.33369847260903374,0,female_pclass_2,1.0,0
359,1,3,female,,0,0,7.8792,Q,Third,woman,False,,Queenstown,yes,True,True,21.5,False,Q,Queenstown,False,Unknown,woman,False,1,Solo,Joven (16-34),2.1837114628556327,2.1837114628556327,-0.5724937540977957,-0.8038521494426434,0,female_pclass_3,1.0,0
360,1,3,female,,0,0,7.8792,Q,Third,woman,False,,Queenstown,yes,True,True,21.5,False,Q,Queenstown,False,Unknown,woman,False,1,Solo,Joven (16-34),2.1837114628556327,2.1837114628556327,-0.5724937540977957,-0.8038521494426434,0,female_pclass_3,1.0,0
361,0,3,male,40.0,1,4,27.9,S,Third,man,True,,Southampton,no,False,False,40.0,False,S,Southampton,False,Unknown,man,True,6,Grande (5+),Adulto (35-59),3.3638415951183864,3.3638415951183864,0.8188021213717492,0.41465571749790725,0,male_pclass_3,36.0,1
362,0,2,male,29.0,1,0,27.7208,C,Second,man,True,,Cherbourg,no,False,False,29.0,False,C,Cherbourg,False,Unknown,man,True,2,Pequeña (2-4),Joven (16-34),3.357621598945279,3.357621598945279,-0.00845488566419637,0.4082334475616763,0,male_pclass_2,4.0,1
363,0,3,female,45.0,0,1,14.4542,C,Third,woman,False,,Cherbourg,no,False,False,45.0,False,C,Cherbourg,False,Unknown,woman,False,2,Pequeña (2-4),Adulto (35-59),2.737880811060884,2.737880811060884,1.1948280336608155,-0.23166125968823228,0,female_pclass_3,4.0,1
364,0,3,male,35.0,0,0,7.05,S,Third,man,True,,Southampton,no,True,False,35.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Adulto (35-59),2.0856720914304723,2.0856720914304723,0.44277620908268306,-0.905079753149712,0,male_pclass_3,1.0,0
365,0,3,male,,1,0,15.5,Q,Third,man,True,,Queenstown,no,False,True,25.0,False,Q,Queenstown,False,Unknown,man,True,2,Pequeña (2-4),Joven (16-34),2.803360380906535,2.803360380906535,-0.3092756154954493,-0.1640522996256445,0,male_pclass_3,4.0,1
366,0,3,male,30.0,0,0,7.25,S,Third,man,True,,Southampton,no,True,False,30.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.110213200346589,2.1102132003465894,0.06675029679361687,-0.879740569393428,0,male_pclass_3,1.0,0
367,1,1,female,60.0,1,0,75.25,C,First,woman,False,D,Cherbourg,yes,False,False,60.0,False,C,Cherbourg,True,D,woman,False,2,Pequeña (2-4),Mayor (60+),4.334017415487521,4.334017415487521,2.322905770528014,1.4163815756188538,0,female_pclass_1,4.0,1
368,1,3,female,,0,0,7.2292,C,Third,woman,False,,Cherbourg,yes,True,True,21.5,False,C,Cherbourg,False,Unknown,woman,False,1,Solo,Joven (16-34),2.1076888046179385,2.1076888046179385,-0.5724937540977957,-0.8823470582632058,0,female_pclass_3,1.0,0
369,1,3,female,,0,0,7.75,Q,Third,woman,False,,Queenstown,yes,True,True,21.5,False,Q,Queenstown,False,Unknown,woman,False,1,Solo,Joven (16-34),2.169053700369523,2.169053700369523,-0.5724937540977957,-0.8189865811572417,0,female_pclass_3,1.0,0
370,1,1,female,24.0,0,0,69.3,C,First,woman,False,B,Cherbourg,yes,True,False,24.0,False,C,Cherbourg,True,B,woman,False,1,Solo,Joven (16-34),4.252771798816619,4.252771798816619,-0.38448079795326257,1.3324938581871217,0,female_pclass_1,1.0,0
371,1,1,male,25.0,1,0,55.4417,C,First,man,True,E,Cherbourg,yes,False,False,25.0,False,C,Cherbourg,True,E,man,True,2,Pequeña (2-4),Joven (16-34),4.0332082470129285,4.0332082470129285,-0.3092756154954493,1.1057901177672145,0,male_pclass_1,4.0,1
372,0,3,male,18.0,1,0,6.4958,S,Third,man,True,,Southampton,no,False,False,18.0,False,S,Southampton,False,Unknown,man,True,2,Pequeña (2-4),Joven (16-34),2.014342863683701,2.0143428636837015,-0.8357118927001419,-0.978728601506448,0,male_pclass_3,4.0,1
373,0,3,male,19.0,0,0,8.05,S,Third,man,True,,Southampton,no,True,False,19.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.2027647577118348,2.2027647577118348,-0.7605067102423287,-0.7841792430073969,0,male_pclass_3,1.0,0
374,0,1,male,22.0,0,0,135.6333,C,First,man,True,,Cherbourg,no,True,False,22.0,False,C,Cherbourg,False,Unknown,man,True,1,Solo,Joven (16-34),4.91730069488021,4.91730069488021,-0.534891162868889,2.018633179204407,0,male_pclass_1,1.0,0
375,0,3,female,3.0,3,1,21.075,S,Third,child,False,,Southampton,no,False,False,3.0,False,S,Southampton,False,Unknown,child,False,5,Grande (5+),Niño (<16),3.0944457464900235,3.0944457464900235,-1.9637896295673405,0.13649913806595412,1,female_pclass_3,25.0,1
376,1,1,female,,1,0,82.1708,C,First,woman,False,,Cherbourg,yes,False,True,35.0,False,C,Cherbourg,False,Unknown,woman,False,2,Pequeña (2-4),Adulto (35-59),4.420896324687287,4.420896324687287,0.44277620908268306,1.506085779788397,0,female_pclass_1,4.0,1
377,1,3,female,22.0,0,0,7.25,S,Third,woman,False,,Southampton,yes,True,False,22.0,False,S,Southampton,False,Unknown,woman,False,1,Solo,Joven (16-34),2.110213200346589,2.1102132003465894,-0.534891162868889,-0.879740569393428,0,female_pclass_3,1.0,0
378,0,1,male,27.0,0,2,211.5,C,First,man,True,C,Cherbourg,no,False,False,27.0,False,C,Cherbourg,True,C,man,True,3,Pequeña (2-4),Joven (16-34),5.358941988364472,5.358941988364472,-0.15886525057982284,2.47463661116877,0,male_pclass_1,9.0,1
379,0,3,male,20.0,0,0,4.0125,C,Third,man,True,,Cherbourg,no,True,False,20.0,False,C,Cherbourg,False,Unknown,man,True,1,Solo,Joven (16-34),1.6119347926326877,1.6119347926326877,-0.6853015277845155,-1.3942229498762089,0,male_pclass_3,1.0,0
