row_id,survived,pclass,sex,age,sibsp,parch,fare,embarked,class,who,adult_male,deck,embark_town,alive,alone,age_imputed,age_clean,embarked_imputed,embarked_clean,embark_town_clean,deck_known,deck_clean,who_clean,adult_male_clean,family_size,family_group,age_group,fare_log1p
758,0,2,male,18.0,0,0,11.5,S,Second,man,True,,Southampton,no,True,False,18.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.5257286443082556
759,0,3,male,34.0,0,0,8.05,S,Third,man,True,,Southampton,no,True,False,34.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.2027647577118348
760,1,1,female,33.0,0,0,86.5,S,First,woman,False,B,Southampton,yes,True,False,33.0,False,S,Southampton,True,B,woman,False,1,Solo,Joven (16-34),4.471638793363569
761,0,3,male,,0,0,14.5,S,Third,man,True,,Southampton,no,True,True,25.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.740840023925201
762,0,3,male,41.0,0,0,7.125,S,Third,man,True,,Southampton,no,True,False,41.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Adulto (35-59),2.094945728215801
763,1,3,male,20.0,0,0,7.2292,C,Third,man,True,,Cherbourg,yes,True,False,20.0,False,C,Cherbourg,False,Unknown,man,True,1,Solo,Joven (16-34),2.1076888046179385
764,1,1,female,36.0,1,2,120.0,S,First,woman,False,B,Southampton,yes,False,False,36.0,False,S,Southampton,True,B,woman,False,4,Pequeña (2-4),Adulto (35-59),4.795790545596741
765,0,3,male,16.0,0,0,7.775,S,Third,man,True,,Southampton,no,True,False,16.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.1719067693519296
766,1,1,female,51.0,1,0,77.9583,S,First,woman,False,D,Southampton,yes,False,False,51.0,False,S,Southampton,True,D,woman,False,2,Pequeña (2-4),Adulto (35-59),4.368919865004903
767,0,1,male,,0,0,39.6,C,First,man,True,,Cherbourg,no,True,True,40.0,False,C,Cherbourg,False,Unknown,man,True,1,Solo,Adulto (35-59),3.703768066607687
768,0,3,female,30.5,0,0,7.75,Q,Third,woman,False,,Queenstown,no,True,False,30.5,False,Q,Queenstown,False,Unknown,woman,False,1,Solo,Joven (16-34),2.169053700369523
769,0,3,male,,1,0,24.15,Q,Third,man,True,,Queenstown,no,False,True,25.0,False,Q,Queenstown,False,Unknown,man,True,2,Pequeña (2-4),Joven (16-34),3.224857896545748
770,0,3,male,32.0,0,0,8.3625,S,Third,man,True,,Southampton,no,True,False,32.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.236712348843338
771,0,3,male,24.0,0,0,9.5,S,Third,man,True,,Southampton,no,True,False,24.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.3513752571634776
772,0,3,male,48.0,0,0,7.8542,S,Third,man,True,,Southampton,no,True,False,48.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Adulto (35-59),2.180891922715322
773,0,2,female,57.0,0,0,10.5,S,Second,woman,False,E,Southampton,no,True,False,57.0,False,S,Southampton,True,E,woman,False,1,Solo,Adulto (35-59),2.4423470353692043
774,0,3,male,,0,0,7.225,C,Third,man,True,,Cherbourg,no,True,True,25.0,False,C,Cherbourg,False,Unknown,man,True,1,Solo,Joven (16-34),2.1071782966514356
775,1,2,female,54.0,1,3,23.0,S,Second,woman,False,,Southampton,yes,False,False,54.0,False,S,Southampton,False,Unknown,woman,False,5,Grande (5+),Adulto (35-59),3.1780538303479458
776,0,3,male,18.0,0,0,7.75,S,Third,man,True,,Southampton,no,True,False,18.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.169053700369523
777,0,3,male,,0,0,7.75,Q,Third,man,True,F,Queenstown,no,True,True,25.0,False,Q,Queenstown,True,F,man,True,1,Solo,Joven (16-34),2.169053700369523
778,1,3,female,5.0,0,0,12.475,S,Third,child,False,,Southampton,yes,True,False,5.0,False,S,Southampton,False,Unknown,child,False,1,Solo,Niño (<16),2.600836116795061
779,0,3,male,,0,0,7.7375,Q,Third,man,True,,Queenstown,no,True,True,25.0,False,Q,Queenstown,False,Unknown,man,True,1,Solo,Joven (16-34),2.1676241075599285
780,1,1,female,43.0,0,1,211.3375,S,First,woman,False,B,Southampton,yes,False,False,43.0,False,S,Southampton,True,B,woman,False,2,Pequeña (2-4),Adulto (35-59),5.35817698994543
781,1,3,female,13.0,0,0,7.2292,C,Third,child,False,,Cherbourg,yes,True,False,13.0,False,C,Cherbourg,False,Unknown,child,False,1,Solo,Niño (<16),2.1076888046179385
782,1,1,female,17.0,1,0,57.0,S,First,woman,False,B,Southampton,yes,False,False,17.0,False,S,Southampton,True,B,woman,False,2,Pequeña (2-4),Joven (16-34),4.060443010546419
783,0,1,male,29.0,0,0,30.0,S,First,man,True,D,Southampton,no,True,False,29.0,False,S,Southampton,True,D,man,True,1,Solo,Joven (16-34),3.4339872044851463
784,0,3,male,,1,2,23.45,S,Third,man,True,,Southampton,no,False,True,25.0,False,S,Southampton,False,Unknown,man,True,4,Pequeña (2-4),Joven (16-34),3.196630215920881
785,0,3,male,25.0,0,0,7.05,S,Third,man,True,,Southampton,no,True,False,25.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.0856720914304723
786,0,3,male,25.0,0,0,7.25,S,Third,man,True,,Southampton,no,True,False,25.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.1102132003465894
787,1,3,female,18.0,0,0,7.4958,S,Third,woman,False,,Southampton,yes,True,False,18.0,False,S,Southampton,False,Unknown,woman,False,1,Solo,Joven (16-34),2.139571923732859
788,0,3,male,8.0,4,1,29.125,Q,Third,child,False,,Queenstown,no,False,False,8.0,False,Q,Queenstown,False,Unknown,child,False,6,Grande (5+),Niño (<16),3.405355391810819
789,1,3,male,1.0,1,2,20.575,S,Third,child,False,,Southampton,yes,False,False,1.0,False,S,Southampton,False,Unknown,child,False,4,Pequeña (2-4),Niño (<16),3.0715352369694915
790,0,1,male,46.0,0,0,79.2,C,First,man,True,B,Cherbourg,no,True,False,46.0,False,C,Cherbourg,True,B,man,True,1,Solo,Adulto (35-59),4.384523514872469
791,0,3,male,,0,0,7.75,Q,Third,man,True,,Queenstown,no,True,True,25.0,False,Q,Queenstown,False,Unknown,man,True,1,Solo,Joven (16-34),2.169053700369523
792,0,2,male,16.0,0,0,26.0,S,Second,man,True,,Southampton,no,True,False,16.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),3.295836866004329
793,0,3,female,,8,2,69.55,S,Third,woman,False,,Southampton,no,False,True,21.5,False,S,Southampton,False,Unknown,woman,False,11,Grande (5+),Joven (16-34),4.256321678298823
794,0,1,male,,0,0,30.6958,C,First,man,True,,Cherbourg,no,True,True,40.0,False,C,Cherbourg,False,Unknown,man,True,1,Solo,Adulto (35-59),3.4561841799918147
795,0,3,male,25.0,0,0,7.8958,S,Third,man,True,,Southampton,no,True,False,25.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.1855792552411137
796,0,2,male,39.0,0,0,13.0,S,Second,man,True,,Southampton,no,True,False,39.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Adulto (35-59),2.6390573296152584
797,1,1,female,49.0,0,0,25.9292,S,First,woman,False,D,Southampton,yes,True,False,49.0,False,S,Southampton,True,D,woman,False,1,Solo,Adulto (35-59),3.2932111997353943
798,1,3,female,31.0,0,0,8.6833,S,Third,woman,False,,Southampton,yes,True,False,31.0,False,S,Southampton,False,Unknown,woman,False,1,Solo,Joven (16-34),2.270402752283094
799,0,3,male,30.0,0,0,7.2292,C,Third,man,True,,Cherbourg,no,True,False,30.0,False,C,Cherbourg,False,Unknown,man,True,1,Solo,Joven (16-34),2.1076888046179385
800,0,3,female,30.0,1,1,24.15,S,Third,woman,False,,Southampton,no,False,False,30.0,False,S,Southampton,False,Unknown,woman,False,3,Pequeña (2-4),Joven (16-34),3.224857896545748
801,0,2,male,34.0,0,0,13.0,S,Second,man,True,,Southampton,no,True,False,34.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.6390573296152584
802,1,2,female,31.0,1,1,26.25,S,Second,woman,False,,Southampton,yes,False,False,31.0,False,S,Southampton,False,Unknown,woman,False,3,Pequeña (2-4),Joven (16-34),3.305053521109253
803,1,1,male,11.0,1,2,120.0,S,First,child,False,B,Southampton,yes,False,False,11.0,False,S,Southampton,True,B,child,False,4,Pequeña (2-4),Niño (<16),4.795790545596741
804,1,3,male,0.42,0,1,8.5167,C,Third,child,False,,Cherbourg,yes,False,False,0.42,False,C,Cherbourg,False,Unknown,child,False,2,Pequeña (2-4),Niño (<16),2.2530481500547457
805,1,3,male,27.0,0,0,6.975,S,Third,man,True,,Southampton,yes,True,False,27.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.076311648670908
806,0,3,male,31.0,0,0,7.775,S,Third,man,True,,Southampton,no,True,False,31.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.1719067693519296
807,0,1,male,39.0,0,0,0.0,S,First,man,True,A,Southampton,no,True,False,39.0,False,S,Southampton,True,A,man,True,1,Solo,Adulto (35-59),0.0
808,0,3,female,18.0,0,0,7.775,S,Third,woman,False,,Southampton,no,True,False,18.0,False,S,Southampton,False,Unknown,woman,False,1,Solo,Joven (16-34),2.1719067693519296
809,0,2,male,39.0,0,0,13.0,S,Second,man,True,,Southampton,no,True,False,39.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Adulto (35-59),2.6390573296152584
810,1,1,female,33.0,1,0,53.1,S,First,woman,False,E,Southampton,yes,False,False,33.0,False,S,Southampton,True,E,woman,False,2,Pequeña (2-4),Joven (16-34),3.9908341858524357
811,0,3,male,26.0,0,0,7.8875,S,Third,man,True,,Southampton,no,True,False,26.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.184645795129359
812,0,3,male,39.0,0,0,24.15,S,Third,man,True,,Southampton,no,True,False,39.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Adulto (35-59),3.224857896545748
813,0,2,male,35.0,0,0,10.5,S,Second,man,True,,Southampton,no,True,False,35.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Adulto (35-59),2.4423470353692043
814,0,3,female,6.0,4,2,31.275,S,Third,child,False,,Southampton,no,False,False,6.0,False,S,Southampton,False,Unknown,child,False,7,Grande (5+),Niño (<16),3.4742929367327062
815,0,3,male,30.5,0,0,8.05,S,Third,man,True,,Southampton,no,True,False,30.5,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.2027647577118348
816,0,1,male,,0,0,0.0,S,First,man,True,B,Southampton,no,True,True,40.0,False,S,Southampton,True,B,man,True,1,Solo,Adulto (35-59),0.0
817,0,3,female,23.0,0,0,7.925,S,Third,woman,False,,Southampton,no,True,False,23.0,False,S,Southampton,False,Unknown,woman,False,1,Solo,Joven (16-34),2.188856327665703
818,0,2,male,31.0,1,1,37.0042,C,Second,man,True,,Cherbourg,no,False,False,31.0,False,C,Cherbourg,False,Unknown,man,True,3,Pequeña (2-4),Joven (16-34),3.637696679934592
819,0,3,male,43.0,0,0,6.45,S,Third,man,True,,Southampton,no,True,False,43.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Adulto (35-59),2.0082140323914683
820,0,3,male,10.0,3,2,27.9,S,Third,child,False,,Southampton,no,False,False,10.0,False,S,Southampton,False,Unknown,child,False,6,Grande (5+),Niño (<16),3.3638415951183864
821,1,1,female,52.0,1,1,93.5,S,First,woman,False,B,Southampton,yes,False,False,52.0,False,S,Southampton,True,B,woman,False,3,Pequeña (2-4),Adulto (35-59),4.548599834499697
822,1,3,male,27.0,0,0,8.6625,S,Third,man,True,,Southampton,yes,True,False,27.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.2682524139135403
823,0,1,male,38.0,0,0,0.0,S,First,man,True,,Southampton,no,True,False,38.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Adulto (35-59),0.0
824,1,3,female,27.0,0,1,12.475,S,Third,woman,False,E,Southampton,yes,False,False,27.0,False,S,Southampton,True,E,woman,False,2,Pequeña (2-4),Joven (16-34),2.600836116795061
825,0,3,male,2.0,4,1,39.6875,S,Third,child,False,,Southampton,no,False,False,2.0,False,S,Southampton,False,Unknown,child,False,6,Grande (5+),Niño (<16),3.705920919968788
826,0,3,male,,0,0,6.95,Q,Third,man,True,,Queenstown,no,True,True,25.0,False,Q,Queenstown,False,Unknown,man,True,1,Solo,Joven (16-34),2.0731719286662407
827,0,3,male,,0,0,56.4958,S,Third,man,True,,Southampton,no,True,True,25.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),4.05171190165724
828,1,2,male,1.0,0,2,37.0042,C,Second,child,False,,Cherbourg,yes,False,False,1.0,False,C,Cherbourg,False,Unknown,child,False,3,Pequeña (2-4),Niño (<16),3.637696679934592
829,1,3,male,,0,0,7.75,Q,Third,man,True,,Queenstown,yes,True,True,25.0,False,Q,Queenstown,False,Unknown,man,True,1,Solo,Joven (16-34),2.169053700369523
830,1,1,female,62.0,0,0,80.0,,First,woman,False,B,,yes,True,False,62.0,True,S,Southampton,True,B,woman,False,1,Solo,Mayor (60+),4.394449154672439
831,1,3,female,15.0,1,0,14.4542,C,Third,child,False,,Cherbourg,yes,False,False,15.0,False,C,Cherbourg,False,Unknown,child,False,2,Pequeña (2-4),Niño (<16),2.737880811060884
832,1,2,male,0.83,1,1,18.75,S,Second,child,False,,Southampton,yes,False,False,0.83,False,S,Southampton,False,Unknown,child,False,3,Pequeña (2-4),Niño (<16),2.9831534913471307
833,0,3,male,,0,0,7.2292,C,Third,man,True,,Cherbourg,no,True,True,25.0,False,C,Cherbourg,False,Unknown,man,True,1,Solo,Joven (16-34),2.1076888046179385
834,0,3,male,23.0,0,0,7.8542,S,Third,man,True,,Southampton,no,True,False,23.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.180891922715322
835,0,3,male,18.0,0,0,8.3,S,Third,man,True,,Southampton,no,True,False,18.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.2300144001592104
836,1,1,female,39.0,1,1,83.1583,C,First,woman,False,E,Cherbourg,yes,False,False,39.0,False,C,Cherbourg,True,E,woman,False,3,Pequeña (2-4),Adulto (35-59),4.432699549165613
837,0,3,male,21.0,0,0,8.6625,S,Third,man,True,,Southampton,no,True,False,21.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.2682524139135403
838,0,3,male,,0,0,8.05,S,Third,man,True,,Southampton,no,True,True,25.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.2027647577118348
839,1,3,male,32.0,0,0,56.4958,S,Third,man,True,,Southampton,yes,True,False,32.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),4.05171190165724
840,1,1,male,,0,0,29.7,C,First,man,True,C,Cherbourg,yes,True,True,40.0,False,C,Cherbourg,True,C,man,True,1,Solo,Adulto (35-59),3.4242626545931514
841,0,3,male,20.0,0,0,7.925,S,Third,man,True,,Southampton,no,True,False,20.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.188856327665703
842,0,2,male,16.0,0,0,10.5,S,Second,man,True,,Southampton,no,True,False,16.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.4423470353692043
843,1,1,female,30.0,0,0,31.0,C,First,woman,False,,Cherbourg,yes,True,False,30.0,False,C,Cherbourg,False,Unknown,woman,False,1,Solo,Joven (16-34),3.4657359027997265
844,0,3,male,34.5,0,0,6.4375,C,Third,man,True,,Cherbourg,no,True,False,34.5,False,C,Cherbourg,False,Unknown,man,True,1,Solo,Joven (16-34),2.006534770871748
845,0,3,male,17.0,0,0,8.6625,S,Third,man,True,,Southampton,no,True,False,17.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.2682524139135403
846,0,3,male,42.0,0,0,7.55,S,Third,man,True,,Southampton,no,True,False,42.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Adulto (35-59),2.145931282948669
847,0,3,male,,8,2,69.55,S,Third,man,True,,Southampton,no,False,True,25.0,False,S,Southampton,False,Unknown,man,True,11,Grande (5+),Joven (16-34),4.256321678298823
848,0,3,male,35.0,0,0,7.8958,C,Third,man,True,,Cherbourg,no,True,False,35.0,False,C,Cherbourg,False,Unknown,man,True,1,Solo,Adulto (35-59),2.1855792552411137
849,0,2,male,28.0,0,1,33.0,S,Second,man,True,,Southampton,no,False,False,28.0,False,S,Southampton,False,Unknown,man,True,2,Pequeña (2-4),Joven (16-34),3.5263605246161616
850,1,1,female,,1,0,89.1042,C,First,woman,False,C,Cherbourg,yes,False,True,35.0,False,C,Cherbourg,True,C,woman,False,2,Pequeña (2-4),Adulto (35-59),4.500966778400217
851,0,3,male,4.0,4,2,31.275,S,Third,child,False,,Southampton,no,False,False,4.0,False,S,Southampton,False,Unknown,child,False,7,Grande (5+),Niño (<16),3.4742929367327062
852,0,3,male,74.0,0,0,7.775,S,Third,man,True,,Southampton,no,True,False,74.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Mayor (60+),2.1719067693519296
853,0,3,female,9.0,1,1,15.2458,C,Third,child,False,,Cherbourg,no,False,False,9.0,False,C,Cherbourg,False,Unknown,child,False,3,Pequeña (2-4),Niño (<16),2.7878344138303452
854,1,1,female,16.0,0,1,39.4,S,First,woman,False,D,Southampton,yes,False,False,16.0,False,S,Southampton,True,D,woman,False,2,Pequeña (2-4),Joven (16-34),3.6988297849671046
855,0,2,female,44.0,1,0,26.0,S,Second,woman,False,,Southampton,no,False,False,44.0,False,S,Southampton,False,Unknown,woman,False,2,Pequeña (2-4),Adulto (35-59),3.295836866004329
856,1,3,female,18.0,0,1,9.35,S,Third,woman,False,,Southampton,yes,False,False,18.0,False,S,Southampton,False,Unknown,woman,False,2,Pequeña (2-4),Joven (16-34),2.336986519711378
857,1,1,female,45.0,1,1,164.8667,S,First,woman,False,,Southampton,yes,False,False,45.0,False,S,Southampton,False,Unknown,woman,False,3,Pequeña (2-4),Adulto (35-59),5.11118445372147
858,1,1,male,51.0,0,0,26.55,S,First,man,True,E,Southampton,yes,True,False,51.0,False,S,Southampton,True,E,man,True,1,Solo,Adulto (35-59),3.3160025355989236
859,1,3,female,24.0,0,3,19.2583,C,Third,woman,False,,Cherbourg,yes,False,False,24.0,False,C,Cherbourg,False,Unknown,woman,False,4,Pequeña (2-4),Joven (16-34),3.0085645861193133
860,0,3,male,,0,0,7.2292,C,Third,man,True,,Cherbourg,no,True,True,25.0,False,C,Cherbourg,False,Unknown,man,True,1,Solo,Joven (16-34),2.1076888046179385
861,0,3,male,41.0,2,0,14.1083,S,Third,man,True,,Southampton,no,False,False,41.0,False,S,Southampton,False,Unknown,man,True,3,Pequeña (2-4),Adulto (35-59),2.7152442616824506
862,0,2,male,21.0,1,0,11.5,S,Second,man,True,,Southampton,no,False,False,21.0,False,S,Southampton,False,Unknown,man,True,2,Pequeña (2-4),Joven (16-34),2.5257286443082556
863,1,1,female,48.0,0,0,25.9292,S,First,woman,False,D,Southampton,yes,True,False,48.0,False,S,Southampton,True,D,woman,False,1,Solo,Adulto (35-59),3.2932111997353943
864,0,3,female,,8,2,69.55,S,Third,woman,False,,Southampton,no,False,True,21.5,False,S,Southampton,False,Unknown,woman,False,11,Grande (5+),Joven (16-34),4.256321678298823
865,0,2,male,24.0,0,0,13.0,S,Second,man,True,,Southampton,no,True,False,24.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.6390573296152584
866,1,2,female,42.0,0,0,13.0,S,Second,woman,False,,Southampton,yes,True,False,42.0,False,S,Southampton,False,Unknown,woman,False,1,Solo,Adulto (35-59),2.6390573296152584
867,1,2,female,27.0,1,0,13.8583,C,Second,woman,False,,Cherbourg,yes,False,False,27.0,False,C,Cherbourg,False,Unknown,woman,False,2,Pequeña (2-4),Joven (16-34),2.698558631668595
868,0,1,male,31.0,0,0,50.4958,S,First,man,True,A,Southampton,no,True,False,31.0,False,S,Southampton,True,A,man,True,1,Solo,Joven (16-34),3.941500250945973
869,0,3,male,,0,0,9.5,S,Third,man,True,,Southampton,no,True,True,25.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.3513752571634776
870,1,3,male,4.0,1,1,11.1333,S,Third,child,False,,Southampton,yes,False,False,4.0,False,S,Southampton,False,Unknown,child,False,3,Pequeña (2-4),Niño (<16),2.495953738718064
871,0,3,male,26.0,0,0,7.8958,S,Third,man,True,,Southampton,no,True,False,26.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.1855792552411137
872,1,1,female,47.0,1,1,52.5542,S,First,woman,False,D,Southampton,yes,False,False,47.0,False,S,Southampton,True,D,woman,False,3,Pequeña (2-4),Adulto (35-59),3.9806942251907276
873,0,1,male,33.0,0,0,5.0,S,First,man,True,B,Southampton,no,True,False,33.0,False,S,Southampton,True,B,man,True,1,Solo,Joven (16-34),1.791759469228055
874,0,3,male,47.0,0,0,9.0,S,Third,man,True,,Southampton,no,True,False,47.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Adulto (35-59),2.302585092994046
875,1,2,female,28.0,1,0,24.0,C,Second,woman,False,,Cherbourg,yes,False,False,28.0,False,C,Cherbourg,False,Unknown,woman,False,2,Pequeña (2-4),Joven (16-34),3.2188758248682006
876,1,3,female,15.0,0,0,7.225,C,Third,child,False,,Cherbourg,yes,True,False,15.0,False,C,Cherbourg,False,Unknown,child,False,1,Solo,Niño (<16),2.1071782966514356
877,0,3,male,20.0,0,0,9.8458,S,Third,man,True,,Southampton,no,True,False,20.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.3837779082709782
878,0,3,male,19.0,0,0,7.8958,S,Third,man,True,,Southampton,no,True,False,19.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.1855792552411137
879,0,3,male,,0,0,7.8958,S,Third,man,True,,Southampton,no,True,True,25.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.1855792552411137
880,1,1,female,56.0,0,1,83.1583,C,First,woman,False,C,Cherbourg,yes,False,False,56.0,False,C,Cherbourg,True,C,woman,False,2,Pequeña (2-4),Adulto (35-59),4.432699549165613
881,1,2,female,25.0,0,1,26.0,S,Second,woman,False,,Southampton,yes,False,False,25.0,False,S,Southampton,False,Unknown,woman,False,2,Pequeña (2-4),Joven (16-34),3.295836866004329
882,0,3,male,33.0,0,0,7.8958,S,Third,man,True,,Southampton,no,True,False,33.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.1855792552411137
883,0,3,female,22.0,0,0,10.5167,S,Third,woman,False,,Southampton,no,True,False,22.0,False,S,Southampton,False,Unknown,woman,False,1,Solo,Joven (16-34),2.4437981558973862
884,0,2,male,28.0,0,0,10.5,S,Second,man,True,,Southampton,no,True,False,28.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.4423470353692043
885,0,3,male,25.0,0,0,7.05,S,Third,man,True,,Southampton,no,True,False,25.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.0856720914304723
886,0,3,female,39.0,0,5,29.125,Q,Third,woman,False,,Queenstown,no,False,False,39.0,False,Q,Queenstown,False,Unknown,woman,False,6,Grande (5+),Adulto (35-59),3.405355391810819
887,0,2,male,27.0,0,0,13.0,S,Second,man,True,,Southampton,no,True,False,27.0,False,S,Southampton,False,Unknown,man,True,1,Solo,Joven (16-34),2.6390573296152584
888,1,1,female,19.0,0,0,30.0,S,First,woman,False,B,Southampton,yes,True,False,19.0,False,S,Southampton,True,B,woman,False,1,Solo,Joven (16-34),3.4339872044851463
889,0,3,female,,1,2,23.45,S,Third,woman,False,,Southampton,no,False,True,21.5,False,S,Southampton,False,Unknown,woman,False,4,Pequeña (2-4),Joven (16-34),3.196630215920881
890,1,1,male,26.0,0,0,30.0,C,First,man,True,C,Cherbourg,yes,True,False,26.0,False,C,Cherbourg,True,C,man,True,1,Solo,Joven (16-34),3.4339872044851463
891,0,3,male,32.0,0,0,7.75,Q,Third,man,True,,Queenstown,no,True,False,32.0,False,Q,Queenstown,False,Unknown,man,True,1,Solo,Joven (16-34),2.169053700369523
